S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
16,https://www.teammania.de,274957.193293,1,1,94,6846,39,210,0.096455,0.035312,0.208485,0.738906,4485096,10510336,2339
17,https://safen.sk,274958.189879,4,5,214,52027,53,89,0.151691,0.198146,0.273431,1.067806,10086100,19861504,7783
18,https://www.yara.co.zm,274958.404353,4,5,552,333489,15,20,0.023549,0.03679,0.224205,0.77024,10525572,19472384,3372
19,https://www.autocaresalcaide.net,274958.760395,14,9,261,25001,49,235,0.048393,0.090035,0.247934,1.02645,4666920,9986048,7567
20,http://www.mobilitas-physiotherapie.de,274959.201065,3,1,27,9371,16,11,0.06555,0.021018,0.039111,0.32003,2849140,4620288,4613
21,https://hairlounge-lueneburg.de,274959.516113,4,1,102,3133,20,52,0.012161,0.011467,0.033238,0.16304,2415284,3956736,9277
22,http://shalomeuropa.de,274959.992521,4,3,237,10459,59,170,0.019265,0.02845,0.107608,0.334193,3828296,6053888,6922
23,https://www.tennisclub-weiler.de,274960.906636,1,1,129,5939,54,164,0.05162,0.079525,0.20296,0.771336,4725704,9986048,5722
24,http://www.csk-guidelineari.com,274961.050553,3,1,38,2099,5,4,0.004973,0.000991,0.022753,0.065031,1740308,3694592,2885
25,https://www.gs-wallertheim.de,274962.165176,10,4,241,6834,46,44,0.045498,0.020036,0.135744,0.3617,6140028,11476992,4373
