S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
172,https://www.mastercadena.es,277738.603263,36,39,4146,104655,136,467,0.296296,0.115746,0.575211,2.019983,36476272,53116928,8838
173,https://www.legagestion.com,277738.852865,3,1,20,5455,18,20,0.009938,0.010285,0.023533,0.096035,2924612,4608000,4214
174,https://www.cieltd.us,277739.541036,3,3,105,884,23,49,0.019648,0.010922,0.185215,0.351767,8119488,19517440,3926
175,https://imobiliariabastosimoveis.com.br,277741.107699,5,7,1734,62335,197,516,0.199743,0.268831,0.348677,1.716068,8622560,13918208,24484
176,https://www.wasserburg-markvippach.com,277741.923914,9,4,104,5299,28,28,0.055845,0.0145,0.027441,0.219346,3630568,5005312,7253
177,https://bigisuffolk.org,277742.492919,4,1,30,11440,23,24,0.091198,0.036623,0.056764,0.31656,3004840,8151040,4180
178,https://hrsummercamp.es,277743.62407,7,1,146,22604,117,192,0.13785,0.100035,0.103226,0.615075,3835404,8937472,5670
179,http://dtmchurch.com,277744.197548,6,2,69,3613,19,22,0.016041,0.019894,0.09146,0.229556,4640720,9199616,4679
180,https://www.csl-london.com,277746.366559,5,5,135,2001,14,19,0.011725,0.007288,0.220584,0.388384,8466772,13004800,3742
181,https://knockonwoodfurniture.com,277749.243892,3,6,141,33387,34,65,0.059877,0.055696,0.23537,0.712215,12918420,29691904,7226
182,https://craignair.com,277750.300269,5,10,299,11468,38,42,0.036998,0.029555,0.590315,0.916065,18839072,25423872,4956
183,https://www.papazian-law.com,277751.215016,3,1,75,15526,20,16,0.020315,0.015571,0.051296,0.177826,3345532,6316032,2587
184,http://soderasenstandklinik.se,277752.58958,2,2,68,13603,62,92,0.050197,0.08957,0.13615,0.716526,5177132,7905280,9746
185,https://www.csl-cremeria.it,277753.618438,2,3,118,21649,294,401,0.133,0.110991,0.202065,0.858261,6760288,11968512,6879
186,https://electromech.ms,277753.967039,4,4,141,10616,24,59,0.048741,0.048525,0.205464,0.619142,9563120,19152896,6544
187,http://www.cslcpreschool.com,277754.252944,3,1,0,1283,5,4,0.007504,0.004645,0,0.055629,1272028,3297280,6112
188,https://www.beauty-4ever.ca,277754.550864,1,1,243,4784,12,15,0.01177,0.009521,0.082438,0.370559,7822636,18898944,3559
189,https://www.csksalem.com,277761.879678,2,4,2285,72900,521,1227,0.255533,0.148377,0.667306,3.746287,4544732,6840320,53474
190,https://www.studiohdesign.co.nz,277762.270527,1,1,234,7293,220,265,0.045336,0.0396,0.409798,0.962397,14317804,23707648,7279
191,http://www.cslcpreschool.org,277762.555915,3,1,0,1283,5,4,0.003452,0.004532,0,0.0501,1272028,3297280,5548
192,https://therapeuticendeavors.com,277763.871369,4,7,95,12228,36,47,0.076555,0.059578,0.212566,0.799593,10974052,22532096,3785
193,https://www.silman.com,277765.268997,14,14,241,37942,87,102,0.163437,0.050383,0.215498,0.895317,10975324,19447808,4114
194,https://www.centredentairesr.ca,277766.308244,4,6,329,20809,30,33,0.037222,0.026242,0.196745,1.004944,19027372,37707776,4833
195,https://washingtoncenterforcognitivetherapy.com,277767.039217,5,5,78,18421,394,449,0.118766,0.112944,0.155305,0.707839,6286456,10862592,7248
196,https://an-der-elbe-wohnen.de,277769.770994,1,1,410,14029,44,52,0.050458,0.079273,0.126608,0.593391,5960012,16187392,4515
197,https://www.plamnina.com,277771.632036,2,2,44,30079,25,18,0.079557,0.034014,0.076135,0.745871,7714676,19292160,3321
198,https://www.agendax.net,277772.402358,2,2,210,15951,157,299,0.068109,0.079498,0.445355,0.952317,11418860,18767872,7862
199,https://burtslaw.com,277774.85966,19,18,1482,102045,306,661,0.15983,0.290219,1.234234,3.585363,36381720,52035584,7425
200,https://www.neuville-en-ferrain.fr,277776.384577,11,11,27,124932,20,21,0.08681,0.119483,0.019622,0.840178,2621324,7684096,4484
201,https://www.removalservicesglasgow.co.uk,277777.054497,5,6,11,1336,8,9,0.007323,0.001813,0.030939,0.08288,2199816,3956736,19855
202,https://luciahunziker.com,277778.578384,2,3,607,18107,66,112,0.058789,0.209921,0.481861,2.691827,16195060,35590144,7190
203,http://www.jeffsaxophone.com,277784.169542,3,1,2,3837,5,3,0.421696,0.002048,1.910682,2.393642,1871816,3694592,6449
